
> rearvy2.0@0.1.2 dev:web
> cd website && npm run dev


> rearvy-website@0.1.2 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.20.10.2:3000
- Environments: .env.local
✓ Ready in 1112ms
Creating turbopack project { dir: 'C:\\Users\\sinaa\\rearvy2.0\\website', testMode: true }
 POST /api/internal/automaton 200 in 398ms (next.js: 76ms, application-code: 322ms)
 POST /api/internal/automaton 200 in 401ms (next.js: 35ms, application-code: 365ms)
 POST /api/internal/automaton 200 in 402ms (next.js: 67ms, application-code: 334ms)
 POST /api/internal/automaton 200 in 309ms (next.js: 32ms, application-code: 277ms)
 POST /api/internal/automaton 200 in 312ms (next.js: 15ms, application-code: 296ms)
 POST /api/internal/automaton 200 in 406ms (next.js: 85ms, application-code: 321ms)
 POST /api/internal/automaton 200 in 314ms (next.js: 24ms, application-code: 290ms)
 POST /api/internal/automaton 200 in 276ms (next.js: 8ms, application-code: 268ms)
 POST /api/internal/automaton 200 in 276ms (next.js: 25ms, application-code: 251ms)
 POST /api/internal/automaton 200 in 278ms (next.js: 17ms, application-code: 262ms)
 POST /api/internal/automaton 200 in 279ms (next.js: 33ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 316ms (next.js: 49ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 318ms (next.js: 89ms, application-code: 229ms)
 POST /api/internal/automaton 200 in 321ms (next.js: 73ms, application-code: 248ms)
 POST /api/internal/automaton 200 in 321ms (next.js: 106ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 327ms (next.js: 65ms, application-code: 262ms)
 POST /api/internal/automaton 200 in 330ms (next.js: 58ms, application-code: 272ms)
 POST /api/internal/automaton 200 in 356ms (next.js: 81ms, application-code: 275ms)
 POST /api/internal/automaton 200 in 358ms (next.js: 98ms, application-code: 260ms)
 POST /api/internal/automaton 200 in 359ms (next.js: 115ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 360ms (next.js: 140ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 362ms (next.js: 131ms, application-code: 231ms)
 POST /api/internal/automaton 200 in 362ms (next.js: 162ms, application-code: 200ms)
 POST /api/internal/automaton 200 in 366ms (next.js: 122ms, application-code: 243ms)
 POST /api/internal/automaton 200 in 376ms (next.js: 149ms, application-code: 228ms)
 POST /api/internal/automaton 200 in 173ms (next.js: 23ms, application-code: 150ms)
 POST /api/internal/automaton 200 in 178ms (next.js: 12ms, application-code: 167ms)
 POST /api/internal/automaton 200 in 180ms (next.js: 18ms, application-code: 162ms)
 POST /api/internal/automaton 200 in 189ms (next.js: 4ms, application-code: 185ms)
 POST /api/internal/automaton 200 in 189ms (next.js: 30ms, application-code: 160ms)
 POST /api/internal/automaton 200 in 157ms (next.js: 1955µs, application-code: 155ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 4ms, application-code: 129ms)
 POST /api/internal/automaton 200 in 138ms (next.js: 13ms, application-code: 126ms)
 POST /api/internal/automaton 200 in 132ms (next.js: 20ms, application-code: 112ms)
 POST /api/internal/automaton 200 in 105ms (next.js: 3ms, application-code: 101ms)
 POST /api/internal/automaton 200 in 124ms (next.js: 17ms, application-code: 107ms)
 POST /api/internal/automaton 200 in 131ms (next.js: 10ms, application-code: 120ms)
 POST /api/internal/automaton 200 in 144ms (next.js: 24ms, application-code: 120ms)
 POST /api/internal/automaton 200 in 130ms (next.js: 3ms, application-code: 127ms)
 POST /api/internal/automaton 200 in 153ms (next.js: 2ms, application-code: 151ms)
 POST /api/internal/automaton 200 in 117ms (next.js: 2ms, application-code: 115ms)
 POST /api/internal/automaton 200 in 108ms (next.js: 3ms, application-code: 104ms)
 POST /api/internal/automaton 200 in 111ms (next.js: 3ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 98ms (next.js: 3ms, application-code: 96ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 3ms, application-code: 131ms)
 POST /api/internal/automaton 200 in 102ms (next.js: 3ms, application-code: 99ms)
 POST /api/internal/automaton 200 in 118ms (next.js: 3ms, application-code: 115ms)
 POST /api/internal/automaton 200 in 159ms (next.js: 3ms, application-code: 155ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 3ms, application-code: 283ms)
 POST /api/internal/automaton 200 in 299ms (next.js: 8ms, application-code: 291ms)
 POST /api/internal/automaton 200 in 337ms (next.js: 43ms, application-code: 294ms)
 POST /api/internal/automaton 200 in 343ms (next.js: 15ms, application-code: 328ms)
 POST /api/internal/automaton 200 in 344ms (next.js: 25ms, application-code: 319ms)
 POST /api/internal/automaton 200 in 270ms (next.js: 33ms, application-code: 237ms)
 POST /api/internal/automaton 200 in 346ms (next.js: 55ms, application-code: 291ms)
 POST /api/internal/automaton 200 in 347ms (next.js: 65ms, application-code: 283ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 78ms, application-code: 262ms)
 POST /api/internal/automaton 200 in 342ms (next.js: 67ms, application-code: 275ms)
 POST /api/internal/automaton 200 in 354ms (next.js: 34ms, application-code: 320ms)
 POST /api/internal/automaton 200 in 232ms (next.js: 13ms, application-code: 218ms)
 POST /api/internal/automaton 200 in 315ms (next.js: 33ms, application-code: 282ms)
 POST /api/internal/automaton 200 in 318ms (next.js: 50ms, application-code: 268ms)
 POST /api/internal/automaton 200 in 321ms (next.js: 42ms, application-code: 279ms)
 POST /api/internal/automaton 200 in 325ms (next.js: 24ms, application-code: 300ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 57ms, application-code: 282ms)
 POST /api/internal/automaton 200 in 340ms (next.js: 80ms, application-code: 259ms)
 POST /api/internal/automaton 200 in 215ms (next.js: 54ms, application-code: 162ms)
 POST /api/internal/automaton 200 in 217ms (next.js: 62ms, application-code: 154ms)
 POST /api/internal/automaton 200 in 346ms (next.js: 96ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 347ms (next.js: 109ms, application-code: 238ms)
 POST /api/internal/automaton 200 in 349ms (next.js: 116ms, application-code: 233ms)
 POST /api/internal/automaton 200 in 353ms (next.js: 103ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 280ms (next.js: 46ms, application-code: 234ms)
 POST /api/internal/automaton 200 in 411ms (next.js: 74ms, application-code: 337ms)
 POST /api/internal/automaton 200 in 284ms (next.js: 72ms, application-code: 213ms)
 POST /api/internal/automaton 200 in 413ms (next.js: 89ms, application-code: 324ms)
 POST /api/internal/automaton 200 in 185ms (next.js: 6ms, application-code: 178ms)
 POST /api/internal/automaton 200 in 184ms (next.js: 16ms, application-code: 168ms)
 POST /api/internal/automaton 200 in 192ms (next.js: 31ms, application-code: 161ms)
 POST /api/internal/automaton 200 in 195ms (next.js: 24ms, application-code: 171ms)
 POST /api/internal/automaton 200 in 184ms (next.js: 28ms, application-code: 156ms)
 POST /api/internal/automaton 200 in 185ms (next.js: 36ms, application-code: 149ms)
 POST /api/internal/automaton 200 in 143ms (next.js: 3ms, application-code: 140ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 3ms, application-code: 129ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 14ms, application-code: 112ms)
 POST /api/internal/automaton 200 in 107ms (next.js: 5ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 167ms (next.js: 14ms, application-code: 153ms)
 POST /api/internal/automaton 200 in 121ms (next.js: 12ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 125ms (next.js: 21ms, application-code: 104ms)
 POST /api/internal/automaton 200 in 99ms (next.js: 8ms, application-code: 91ms)
 POST /api/internal/automaton 200 in 130ms (next.js: 3ms, application-code: 127ms)
 POST /api/internal/automaton 200 in 107ms (next.js: 4ms, application-code: 103ms)
 POST /api/internal/automaton 200 in 102ms (next.js: 3ms, application-code: 99ms)
 POST /api/internal/automaton 200 in 106ms (next.js: 7ms, application-code: 99ms)
 POST /api/internal/automaton 200 in 123ms (next.js: 2ms, application-code: 120ms)
 POST /api/internal/automaton 200 in 103ms (next.js: 2ms, application-code: 100ms)
 POST /api/internal/automaton 200 in 111ms (next.js: 2ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 3ms, application-code: 132ms)
 POST /api/internal/automaton 200 in 151ms (next.js: 2ms, application-code: 149ms)
 POST /api/internal/automaton 200 in 105ms (next.js: 3ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 144ms (next.js: 3ms, application-code: 141ms)
 POST /api/internal/automaton 200 in 210ms (next.js: 3ms, application-code: 208ms)
 POST /api/internal/automaton 200 in 362ms (next.js: 27ms, application-code: 334ms)
 POST /api/internal/automaton 200 in 398ms (next.js: 20ms, application-code: 378ms)
 POST /api/internal/automaton 200 in 401ms (next.js: 10ms, application-code: 391ms)
 POST /api/internal/automaton 200 in 399ms (next.js: 44ms, application-code: 355ms)
 POST /api/internal/automaton 200 in 398ms (next.js: 55ms, application-code: 343ms)
 POST /api/internal/automaton 200 in 404ms (next.js: 37ms, application-code: 367ms)
 POST /api/internal/automaton 200 in 401ms (next.js: 62ms, application-code: 340ms)
 POST /api/internal/automaton 200 in 353ms (next.js: 42ms, application-code: 312ms)
 POST /api/internal/automaton 200 in 355ms (next.js: 52ms, application-code: 303ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 68ms, application-code: 264ms)
 POST /api/internal/automaton 200 in 334ms (next.js: 57ms, application-code: 277ms)
 POST /api/internal/automaton 200 in 336ms (next.js: 48ms, application-code: 288ms)
 POST /api/internal/automaton 200 in 335ms (next.js: 77ms, application-code: 259ms)
 POST /api/internal/automaton 200 in 323ms (next.js: 65ms, application-code: 258ms)
 POST /api/internal/automaton 200 in 327ms (next.js: 85ms, application-code: 242ms)
 POST /api/internal/automaton 200 in 332ms (next.js: 48ms, application-code: 284ms)
 POST /api/internal/automaton 200 in 332ms (next.js: 76ms, application-code: 256ms)
 POST /api/internal/automaton 200 in 337ms (next.js: 57ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 367ms (next.js: 108ms, application-code: 259ms)
 POST /api/internal/automaton 200 in 369ms (next.js: 115ms, application-code: 254ms)
 POST /api/internal/automaton 200 in 373ms (next.js: 94ms, application-code: 279ms)
 POST /api/internal/automaton 200 in 375ms (next.js: 102ms, application-code: 273ms)
 POST /api/internal/automaton 200 in 370ms (next.js: 161ms, application-code: 210ms)
 POST /api/internal/automaton 200 in 374ms (next.js: 153ms, application-code: 221ms)
 POST /api/internal/automaton 200 in 378ms (next.js: 124ms, application-code: 254ms)
 POST /api/internal/automaton 200 in 378ms (next.js: 144ms, application-code: 234ms)
 POST /api/internal/automaton 200 in 380ms (next.js: 133ms, application-code: 248ms)
 POST /api/internal/automaton 200 in 136ms (next.js: 10ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 180ms (next.js: 17ms, application-code: 163ms)
 POST /api/internal/automaton 200 in 184ms (next.js: 24ms, application-code: 160ms)
 POST /api/internal/automaton 200 in 187ms (next.js: 4ms, application-code: 183ms)
 POST /api/internal/automaton 200 in 187ms (next.js: 31ms, application-code: 156ms)
 POST /api/internal/automaton 200 in 113ms (next.js: 3ms, application-code: 110ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 12ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 165ms (next.js: 2ms, application-code: 163ms)
 POST /api/internal/automaton 200 in 135ms (next.js: 13ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 153ms (next.js: 5ms, application-code: 149ms)
 POST /api/internal/automaton 200 in 154ms (next.js: 20ms, application-code: 133ms)
 POST /api/internal/automaton 200 in 155ms (next.js: 29ms, application-code: 126ms)
 POST /api/internal/automaton 200 in 106ms (next.js: 4ms, application-code: 102ms)
 POST /api/internal/automaton 200 in 135ms (next.js: 3ms, application-code: 132ms)
 POST /api/internal/automaton 200 in 141ms (next.js: 11ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 2ms, application-code: 124ms)
 POST /api/internal/automaton 200 in 144ms (next.js: 3ms, application-code: 142ms)
 POST /api/internal/automaton 200 in 118ms (next.js: 2ms, application-code: 115ms)
 POST /api/internal/automaton 200 in 131ms (next.js: 3ms, application-code: 128ms)
 POST /api/internal/automaton 200 in 136ms (next.js: 12ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 131ms (next.js: 12ms, application-code: 119ms)
 POST /api/internal/automaton 200 in 113ms (next.js: 2ms, application-code: 110ms)
 POST /api/internal/automaton 200 in 115ms (next.js: 3ms, application-code: 112ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 2ms, application-code: 132ms)
 POST /api/internal/automaton 200 in 159ms (next.js: 3ms, application-code: 155ms)
 POST /api/internal/automaton 200 in 281ms (next.js: 4ms, application-code: 278ms)
 POST /api/internal/automaton 200 in 271ms (next.js: 11ms, application-code: 260ms)
 POST /api/internal/automaton 200 in 325ms (next.js: 44ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 33ms, application-code: 298ms)
 POST /api/internal/automaton 200 in 334ms (next.js: 25ms, application-code: 309ms)
 POST /api/internal/automaton 200 in 337ms (next.js: 16ms, application-code: 321ms)
 POST /api/internal/automaton 200 in 335ms (next.js: 53ms, application-code: 283ms)
 POST /api/internal/automaton 200 in 271ms (next.js: 15ms, application-code: 256ms)
 POST /api/internal/automaton 200 in 338ms (next.js: 59ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 276ms (next.js: 33ms, application-code: 243ms)
 POST /api/internal/automaton 200 in 281ms (next.js: 22ms, application-code: 259ms)
 POST /api/internal/automaton 200 in 282ms (next.js: 28ms, application-code: 254ms)
 POST /api/internal/automaton 200 in 281ms (next.js: 38ms, application-code: 242ms)
 POST /api/internal/automaton 200 in 282ms (next.js: 47ms, application-code: 235ms)
 POST /api/internal/automaton 200 in 232ms (next.js: 12ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 296ms (next.js: 33ms, application-code: 263ms)
 POST /api/internal/automaton 200 in 303ms (next.js: 22ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 303ms (next.js: 45ms, application-code: 258ms)
 POST /api/internal/automaton 200 in 304ms (next.js: 75ms, application-code: 229ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 65ms, application-code: 242ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 82ms, application-code: 225ms)
 POST /api/internal/automaton 200 in 309ms (next.js: 90ms, application-code: 219ms)
 POST /api/internal/automaton 200 in 229ms (next.js: 28ms, application-code: 201ms)
 POST /api/internal/automaton 200 in 243ms (next.js: 36ms, application-code: 207ms)
 POST /api/internal/automaton 200 in 266ms (next.js: 19ms, application-code: 247ms)
 POST /api/internal/automaton 200 in 266ms (next.js: 44ms, application-code: 222ms)
 POST /api/internal/automaton 200 in 267ms (next.js: 55ms, application-code: 212ms)
 POST /api/internal/automaton 200 in 268ms (next.js: 73ms, application-code: 195ms)
 POST /api/internal/automaton 200 in 270ms (next.js: 63ms, application-code: 207ms)
 POST /api/internal/automaton 200 in 271ms (next.js: 82ms, application-code: 189ms)
 POST /api/internal/automaton 200 in 151ms (next.js: 6ms, application-code: 145ms)
 POST /api/internal/automaton 200 in 189ms (next.js: 15ms, application-code: 174ms)
 POST /api/internal/automaton 200 in 191ms (next.js: 5ms, application-code: 186ms)
 POST /api/internal/automaton 200 in 192ms (next.js: 24ms, application-code: 168ms)
 POST /api/internal/automaton 200 in 108ms (next.js: 7ms, application-code: 101ms)
 POST /api/internal/automaton 200 in 197ms (next.js: 10ms, application-code: 187ms)
 POST /api/internal/automaton 200 in 182ms (next.js: 22ms, application-code: 160ms)
 POST /api/internal/automaton 200 in 147ms (next.js: 17ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 148ms (next.js: 25ms, application-code: 123ms)
 POST /api/internal/automaton 200 in 116ms (next.js: 4ms, application-code: 112ms)
 POST /api/internal/automaton 200 in 124ms (next.js: 6ms, application-code: 117ms)
 POST /api/internal/automaton 200 in 125ms (next.js: 3ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 12ms, application-code: 114ms)
 POST /api/internal/automaton 200 in 121ms (next.js: 3ms, application-code: 118ms)
 POST /api/internal/automaton 200 in 126ms (next.js: 12ms, application-code: 115ms)
 POST /api/internal/automaton 200 in 121ms (next.js: 13ms, application-code: 108ms)
 POST /api/internal/automaton 200 in 107ms (next.js: 1965µs, application-code: 105ms)
 POST /api/internal/automaton 200 in 106ms (next.js: 3ms, application-code: 103ms)
 POST /api/internal/automaton 200 in 112ms (next.js: 12ms, application-code: 100ms)
 POST /api/internal/automaton 200 in 99ms (next.js: 3ms, application-code: 96ms)
 POST /api/internal/automaton 200 in 119ms (next.js: 1873µs, application-code: 117ms)
 POST /api/internal/automaton 200 in 137ms (next.js: 4ms, application-code: 133ms)
 POST /api/internal/automaton 200 in 128ms (next.js: 3ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 256ms (next.js: 4ms, application-code: 253ms)
 POST /api/internal/automaton 200 in 285ms (next.js: 14ms, application-code: 271ms)
 POST /api/internal/automaton 200 in 258ms (next.js: 10ms, application-code: 248ms)
 POST /api/internal/automaton 200 in 329ms (next.js: 36ms, application-code: 293ms)
 POST /api/internal/automaton 200 in 332ms (next.js: 43ms, application-code: 290ms)
 POST /api/internal/automaton 200 in 337ms (next.js: 18ms, application-code: 318ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 11ms, application-code: 328ms)
 POST /api/internal/automaton 200 in 339ms (next.js: 30ms, application-code: 308ms)
 POST /api/internal/automaton 200 in 341ms (next.js: 24ms, application-code: 317ms)
 POST /api/internal/automaton 200 in 290ms (next.js: 45ms, application-code: 245ms)
 POST /api/internal/automaton 200 in 293ms (next.js: 25ms, application-code: 268ms)
 POST /api/internal/automaton 200 in 295ms (next.js: 14ms, application-code: 281ms)
 POST /api/internal/automaton 200 in 296ms (next.js: 35ms, application-code: 261ms)
 POST /api/internal/automaton 200 in 298ms (next.js: 55ms, application-code: 244ms)
 POST /api/internal/automaton 200 in 300ms (next.js: 85ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 216ms (next.js: 37ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 220ms (next.js: 11ms, application-code: 209ms)
 POST /api/internal/automaton 200 in 221ms (next.js: 28ms, application-code: 192ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 20ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 223ms (next.js: 44ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 274ms (next.js: 61ms, application-code: 213ms)
 POST /api/internal/automaton 200 in 317ms (next.js: 44ms, application-code: 273ms)
 POST /api/internal/automaton 200 in 317ms (next.js: 69ms, application-code: 247ms)
 POST /api/internal/automaton 200 in 320ms (next.js: 53ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 320ms (next.js: 80ms, application-code: 240ms)
 POST /api/internal/automaton 200 in 321ms (next.js: 93ms, application-code: 228ms)
 POST /api/internal/automaton 200 in 322ms (next.js: 102ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 323ms (next.js: 110ms, application-code: 213ms)
 POST /api/internal/automaton 200 in 324ms (next.js: 118ms, application-code: 206ms)
 POST /api/internal/automaton 200 in 212ms (next.js: 16ms, application-code: 195ms)
 POST /api/internal/automaton 200 in 230ms (next.js: 27ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 231ms (next.js: 37ms, application-code: 194ms)
 POST /api/internal/automaton 200 in 236ms (next.js: 8ms, application-code: 228ms)
 POST /api/internal/automaton 200 in 236ms (next.js: 47ms, application-code: 189ms)
 POST /api/internal/automaton 200 in 254ms (next.js: 68ms, application-code: 187ms)
 POST /api/internal/automaton 200 in 256ms (next.js: 77ms, application-code: 179ms)
 POST /api/internal/automaton 200 in 188ms (next.js: 62ms, application-code: 126ms)
 POST /api/internal/automaton 200 in 151ms (next.js: 14ms, application-code: 137ms)
 POST /api/internal/automaton 200 in 132ms (next.js: 3ms, application-code: 129ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 12ms, application-code: 121ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 21ms, application-code: 114ms)
 POST /api/internal/automaton 200 in 119ms (next.js: 2ms, application-code: 116ms)
 POST /api/internal/automaton 200 in 132ms (next.js: 3ms, application-code: 129ms)
 POST /api/internal/automaton 200 in 125ms (next.js: 9ms, application-code: 116ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 3ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 118ms (next.js: 2ms, application-code: 116ms)
 POST /api/internal/automaton 200 in 128ms (next.js: 1876µs, application-code: 127ms)
 POST /api/internal/automaton 200 in 111ms (next.js: 2ms, application-code: 109ms)
 POST /api/internal/automaton 200 in 139ms (next.js: 3ms, application-code: 136ms)
 POST /api/internal/automaton 200 in 127ms (next.js: 2ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 94ms (next.js: 2ms, application-code: 91ms)
 POST /api/internal/automaton 200 in 162ms (next.js: 3ms, application-code: 159ms)
 POST /api/internal/automaton 200 in 131ms (next.js: 3ms, application-code: 128ms)
 POST /api/internal/automaton 200 in 134ms (next.js: 3ms, application-code: 131ms)
 POST /api/internal/automaton 200 in 220ms (next.js: 3ms, application-code: 216ms)
 POST /api/internal/automaton 200 in 253ms (next.js: 14ms, application-code: 239ms)
 POST /api/internal/automaton 200 in 229ms (next.js: 17ms, application-code: 212ms)
 POST /api/internal/automaton 200 in 228ms (next.js: 44ms, application-code: 184ms)
 POST /api/internal/automaton 200 in 231ms (next.js: 35ms, application-code: 195ms)
 POST /api/internal/automaton 200 in 235ms (next.js: 10ms, application-code: 225ms)
 POST /api/internal/automaton 200 in 236ms (next.js: 25ms, application-code: 211ms)
 POST /api/internal/automaton 200 in 235ms (next.js: 53ms, application-code: 182ms)
 POST /api/internal/automaton 200 in 346ms (next.js: 66ms, application-code: 280ms)
 POST /api/internal/automaton 200 in 349ms (next.js: 80ms, application-code: 269ms)
 POST /api/internal/automaton 200 in 352ms (next.js: 72ms, application-code: 279ms)
 POST /api/internal/automaton 200 in 352ms (next.js: 98ms, application-code: 254ms)
 POST /api/internal/automaton 200 in 354ms (next.js: 89ms, application-code: 265ms)
 POST /api/internal/automaton 200 in 355ms (next.js: 107ms, application-code: 247ms)
 POST /api/internal/automaton 200 in 297ms (next.js: 76ms, application-code: 221ms)
 POST /api/internal/automaton 200 in 302ms (next.js: 87ms, application-code: 215ms)
 POST /api/internal/automaton 200 in 262ms (next.js: 22ms, application-code: 240ms)
 POST /api/internal/automaton 200 in 272ms (next.js: 48ms, application-code: 224ms)
 POST /api/internal/automaton 200 in 280ms (next.js: 31ms, application-code: 249ms)
 POST /api/internal/automaton 200 in 291ms (next.js: 41ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 297ms (next.js: 83ms, application-code: 214ms)
 POST /api/internal/automaton 200 in 297ms (next.js: 101ms, application-code: 196ms)
 POST /api/internal/automaton 200 in 300ms (next.js: 89ms, application-code: 211ms)
 POST /api/internal/automaton 200 in 303ms (next.js: 72ms, application-code: 231ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 57ms, application-code: 252ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 95ms, application-code: 212ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 107ms, application-code: 201ms)
 POST /api/internal/automaton 200 in 309ms (next.js: 113ms, application-code: 196ms)
 POST /api/internal/automaton 200 in 315ms (next.js: 66ms, application-code: 250ms)
 POST /api/internal/automaton 200 in 316ms (next.js: 78ms, application-code: 238ms)
 POST /api/internal/automaton 200 in 176ms (next.js: 8ms, application-code: 167ms)
 POST /api/internal/automaton 200 in 182ms (next.js: 18ms, application-code: 164ms)
 POST /api/internal/automaton 200 in 183ms (next.js: 27ms, application-code: 156ms)
 POST /api/internal/automaton 200 in 145ms (next.js: 4ms, application-code: 141ms)
 POST /api/internal/automaton 200 in 146ms (next.js: 13ms, application-code: 133ms)
 POST /api/internal/automaton 200 in 154ms (next.js: 22ms, application-code: 132ms)
 POST /api/internal/automaton 200 in 123ms (next.js: 6ms, application-code: 117ms)
 POST /api/internal/automaton 200 in 152ms (next.js: 7ms, application-code: 146ms)
 POST /api/internal/automaton 200 in 156ms (next.js: 26ms, application-code: 130ms)
 POST /api/internal/automaton 200 in 159ms (next.js: 13ms, application-code: 147ms)
 POST /api/internal/automaton 200 in 160ms (next.js: 31ms, application-code: 129ms)
 POST /api/internal/automaton 200 in 163ms (next.js: 44ms, application-code: 118ms)
 POST /api/internal/automaton 200 in 182ms (next.js: 20ms, application-code: 162ms)
 POST /api/internal/automaton 200 in 115ms (next.js: 3ms, application-code: 113ms)
 POST /api/internal/automaton 200 in 133ms (next.js: 9ms, application-code: 123ms)
 POST /api/internal/automaton 200 in 185ms (next.js: 37ms, application-code: 148ms)
 POST /api/internal/automaton 200 in 122ms (next.js: 3ms, application-code: 119ms)
 POST /api/internal/automaton 200 in 125ms (next.js: 3ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 109ms (next.js: 3ms, application-code: 107ms)
 POST /api/internal/automaton 200 in 125ms (next.js: 3ms, application-code: 122ms)
 POST /api/internal/automaton 200 in 105ms (next.js: 2ms, application-code: 103ms)
 POST /api/internal/automaton 200 in 120ms (next.js: 3ms, application-code: 117ms)
 POST /api/internal/automaton 200 in 166ms (next.js: 3ms, application-code: 163ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 14ms, application-code: 293ms)
 POST /api/internal/automaton 200 in 342ms (next.js: 5ms, application-code: 337ms)
 POST /api/internal/automaton 200 in 304ms (next.js: 37ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 305ms (next.js: 49ms, application-code: 256ms)
 POST /api/internal/automaton 200 in 308ms (next.js: 26ms, application-code: 282ms)
 POST /api/internal/automaton 200 in 307ms (next.js: 81ms, application-code: 226ms)
 POST /api/internal/automaton 200 in 346ms (next.js: 107ms, application-code: 240ms)
 POST /api/internal/automaton 200 in 351ms (next.js: 98ms, application-code: 253ms)
 POST /api/internal/automaton 200 in 352ms (next.js: 117ms, application-code: 235ms)
 POST /api/internal/automaton 200 in 356ms (next.js: 90ms, application-code: 267ms)
 POST /api/internal/automaton 200 in 354ms (next.js: 134ms, application-code: 220ms)
 POST /api/internal/automaton 200 in 357ms (next.js: 126ms, application-code: 231ms)
 POST /api/internal/automaton 200 in 357ms (next.js: 143ms, application-code: 214ms)
 POST /api/internal/automaton 200 in 357ms (next.js: 155ms, application-code: 202ms)
 POST /api/internal/automaton 200 in 360ms (next.js: 150ms, application-code: 210ms)
 POST /api/internal/automaton 200 in 360ms (next.js: 164ms, application-code: 196ms)
 POST /api/internal/automaton 200 in 322ms (next.js: 118ms, application-code: 204ms)
 POST /api/internal/automaton 200 in 328ms (next.js: 111ms, application-code: 217ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 102ms, application-code: 229ms)
 POST /api/internal/automaton 200 in 330ms (next.js: 135ms, application-code: 195ms)
 POST /api/internal/automaton 200 in 331ms (next.js: 144ms, application-code: 187ms)
 POST /api/internal/automaton 200 in 335ms (next.js: 127ms, application-code: 208ms)
 POST /api/internal/automaton 200 in 340ms (next.js: 152ms, application-code: 188ms)
 POST /api/internal/automaton 200 in 286ms (next.js: 122ms, application-code: 164ms)
 POST /api/internal/automaton 200 in 290ms (next.js: 147ms, application-code: 143ms)
 POST /api/internal/automaton 200 in 293ms (next.js: 130ms, application-code: 163ms)
 POST /api/internal/automaton 200 in 294ms (next.js: 139ms, application-code: 155ms)
 POST /api/internal/automaton 200 in 297ms (next.js: 117ms, application-code: 180ms)
 POST /api/internal/automaton 200 in 139ms (next.js: 16ms, application-code: 123ms)
 POST /api/internal/automaton 200 in 150ms (next.js: 26ms, application-code: 125ms)
 POST /api/internal/automaton 200 in 144ms (next.js: 26ms, application-code: 118ms)
